time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
UTC,s,degrees_true,s,cm,degree_C
2009-01-30T10:24:00Z,10.53,225,5.128,137,7.1
2009-01-30T10:54:00Z,10,234.8,5.479,138,7.1
2009-01-30T11:24:00Z,11.76,230.6,5.263,128,7.2
2009-01-30T11:54:00Z,12.5,232,5,117,7.3
2009-01-30T12:24:00Z,12.5,232,5.333,113,7.15
2009-01-30T12:54:00Z,11.76,229.2,4.598,108,7.15
2009-01-30T13:24:00Z,12.5,232,4.124,102,7.2
2009-01-30T13:54:00Z,11.11,230.6,4.396,98,7.2
2009-01-30T14:24:00Z,12.5,218,4,94,7.2
2009-01-30T14:54:00Z,12.5,232,4,90,7
2009-01-30T15:24:00Z,11.76,225,4.04,91,6.9
2009-01-30T15:54:00Z,11.76,225,3.883,90,6.9
2009-01-30T16:24:00Z,11.76,232,3.846,85,6.9
2009-01-30T16:54:00Z,9.09,225,3.922,81,6.85
2009-01-30T17:24:00Z,10.53,226.4,4.348,83,6.85
2009-01-30T17:54:00Z,9.09,223.6,4.762,84,6.85
2009-01-30T18:24:00Z,7.69,230.6,4.878,83,6.85
2009-01-30T18:54:00Z,8.33,229.2,4.762,84,6.85
2009-01-30T19:24:00Z,10,226.4,4.762,82,6.8
2009-01-30T19:54:00Z,11.11,236.3,4.494,79,6.85
2009-01-30T20:24:00Z,10,236.3,4.348,80,6.9
2009-01-30T20:54:00Z,8.33,230.6,4.396,77,6.9
2009-01-30T21:24:00Z,9.09,237.7,4.211,74,7
2009-01-30T21:54:00Z,9.09,237.7,4.444,73,7.05
2009-01-30T22:24:00Z,10,240.5,4.348,73,7.15
2009-01-30T22:54:00Z,11.11,230.6,4,70,7.15
2009-01-30T23:24:00Z,10,233.4,4.598,72,7.1
2009-01-30T23:54:00Z,10.53,236.3,4.706,66,7
2009-01-31T00:24:00Z,11.11,232,5.634,62,6.75
2009-01-31T00:54:00Z,10,233.4,6.061,67,6.7
2009-01-31T01:24:00Z,10,237.7,6.667,79,6.65
2009-01-31T01:54:00Z,9.09,244.7,6.452,87,6.6
2009-01-31T02:24:00Z,8.33,246.1,6.557,88,6.65
2009-01-31T02:54:00Z,10.53,234.8,6.25,83,6.6
2009-01-31T03:24:00Z,10.53,234.8,6.061,74,6.6
2009-01-31T03:54:00Z,8.33,243.3,6.154,79,6.6
2009-01-31T04:24:00Z,10,240.5,6.154,71,6.6
2009-01-31T04:54:00Z,10,230.6,6.061,71,6.6
2009-01-31T05:24:00Z,10.53,234.8,5.882,63,6.55
2009-01-31T05:54:00Z,10.53,236.3,6.061,64,6.55
2009-01-31T06:24:00Z,10.53,226.4,5.882,64,6.5
2009-01-31T06:54:00Z,10,233.4,6.154,67,6.55
2009-01-31T07:24:00Z,10,230.6,6.25,63,6.5
2009-01-31T07:54:00Z,10.53,233.4,6.154,61,6.5
2009-01-31T08:24:00Z,10,226.4,6.349,59,6.5
2009-01-31T08:54:00Z,11.11,237.7,6.25,61,6.35
2009-01-31T09:24:00Z,9.09,236.3,6.557,61,6.45
2009-01-31T09:54:00Z,10,233.4,6.557,60,6.6
2009-01-31T10:24:00Z,10,233.4,6.452,61,6.6
2009-01-31T10:54:00Z,11.11,230.6,6.061,56,7.05
2009-01-31T11:24:00Z,10.53,233.4,5.97,66,7.05
2009-01-31T11:54:00Z,10,237.7,5.405,65,7.1
2009-01-31T12:24:00Z,10,236.3,5.634,64,7.1
2009-01-31T12:54:00Z,10,234.8,5.97,64,7.1
2009-01-31T13:24:00Z,10,236.3,5.714,57,6.8
2009-01-31T13:54:00Z,10.53,232,5.797,64,6.85
2009-01-31T14:24:00Z,10,230.6,5.405,62,6.9
2009-01-31T14:54:00Z,10.53,232,4.762,58,6.9
2009-01-31T15:24:00Z,10.53,223.6,4.651,54,6.9
2009-01-31T15:54:00Z,10,236.3,4.651,51,6.9
2009-01-31T16:24:00Z,10,227.8,4.819,50,6.9
2009-01-31T16:54:00Z,9.09,223.6,5.128,47,6.9
2009-01-31T17:24:00Z,10,225,5.405,47,7
2009-01-31T17:54:00Z,10.53,225,5.263,44,7.05
2009-01-31T18:24:00Z,10,222.2,5.128,42,7.1
2009-01-31T18:54:00Z,10.53,229.2,5.333,42,7.1
2009-01-31T19:24:00Z,10,216.6,5.634,46,7.05
2009-01-31T19:54:00Z,10,225,4.938,45,7.15
2009-01-31T20:24:00Z,10,223.6,4.819,53,7.15
2009-01-31T20:54:00Z,9.09,219.4,5,47,7.15
2009-01-31T21:24:00Z,10,223.6,5.263,46,7.15
2009-01-31T21:54:00Z,10,219.4,5.556,47,7.15
2009-01-31T22:24:00Z,10,225,5.797,44,7.15
2009-01-31T22:54:00Z,10,229.2,4.938,39,7.15
2009-01-31T23:24:00Z,10,227.8,3.053,49,7.2
2009-01-31T23:54:00Z,10.53,226.4,2.759,55,7.15
2009-02-01T00:24:00Z,2.44,105.5,2.759,60,7.15
2009-02-01T00:54:00Z,2.44,98.4,2.685,61,7.1
2009-02-01T01:24:00Z,2.63,101.3,2.74,62,7.1
2009-02-01T01:54:00Z,2.56,98.4,2.703,65,7.15
2009-02-01T02:24:00Z,2.7,95.6,2.703,58,7.1
2009-02-01T02:54:00Z,2.78,88.6,2.721,62,7.1
2009-02-01T03:24:00Z,2.86,92.8,2.721,62,7.1
2009-02-01T03:54:00Z,2.78,84.4,2.74,67,7.1
2009-02-01T04:24:00Z,3.03,95.6,2.857,54,6.9
2009-02-01T04:54:00Z,10,219.4,3.15,43,6.85
2009-02-01T05:24:00Z,9.09,227.8,3.03,38,6.8
2009-02-01T05:54:00Z,10.53,227.8,2.632,42,6.85
2009-02-01T06:24:00Z,10,210.9,2.703,45,6.85
2009-02-01T06:54:00Z,8.33,223.6,2.857,43,6.85
2009-02-01T07:24:00Z,3.03,111.1,2.649,49,6.9
2009-02-01T07:54:00Z,2.86,97,2.649,52,6.95
2009-02-01T08:24:00Z,3.03,112.5,2.721,57,7
2009-02-01T08:54:00Z,3.03,109.7,2.649,58,7.05
2009-02-01T09:24:00Z,3.13,106.9,2.614,64,7.1
2009-02-01T09:54:00Z,2.94,99.8,2.703,66,7.1
2009-02-01T10:24:00Z,3.13,111.1,2.703,63,7.1
2009-02-01T10:54:00Z,2.86,111.1,2.614,54,7.1
2009-02-01T11:24:00Z,2.7,108.3,2.564,58,7.1
2009-02-01T11:54:00Z,2.63,104.1,2.516,67,7.05
2009-02-01T12:24:00Z,3.03,109.7,2.685,79,7.05
2009-02-01T12:54:00Z,3.03,105.5,2.74,78,7.05
2009-02-01T13:24:00Z,3.23,108.3,2.778,78,7.05
2009-02-01T13:54:00Z,3.13,102.7,2.878,82,7.05
2009-02-01T14:24:00Z,3.23,104.1,2.878,78,7.05
2009-02-01T14:54:00Z,3.23,104.1,2.92,81,7.05
2009-02-01T15:24:00Z,3.45,105.5,2.92,78,7.05
2009-02-01T15:54:00Z,3.23,108.3,2.778,64,6.95
2009-02-01T16:24:00Z,11.76,233.4,2.703,51,6.95
2009-02-01T16:54:00Z,11.11,206.7,2.703,55,6.95
2009-02-01T17:24:00Z,3.23,119.5,2.778,57,6.95
2009-02-01T17:54:00Z,11.76,218,2.837,54,6.9
2009-02-01T18:24:00Z,10.53,225,2.649,59,6.9
2009-02-01T18:54:00Z,3.13,109.7,2.721,65,6.9
2009-02-01T19:24:00Z,3.13,102.7,2.685,62,6.95
2009-02-01T19:54:00Z,3.13,104.1,2.685,58,6.95
2009-02-01T20:24:00Z,3.03,109.7,2.703,53,6.95
2009-02-01T20:54:00Z,10,213.8,2.797,42,6.95
2009-02-01T21:24:00Z,10.53,219.4,3.008,37,6.9
2009-02-01T21:54:00Z,9.09,220.8,3.252,30,6.85
2009-02-01T22:24:00Z,9.09,225,3.54,28,6.9
2009-02-01T22:54:00Z,15.38,216.6,4.04,29,6.8
2009-02-01T23:24:00Z,16.67,223.6,4.348,28,6.55
2009-02-01T23:54:00Z,10.53,226.4,4.494,30,6.55
2009-02-02T00:24:00Z,15.38,227.8,5.882,30,6.8
2009-02-02T00:54:00Z,14.29,223.6,2.381,56,6.85
2009-02-02T01:24:00Z,2.7,101.3,2.685,64,7
2009-02-02T01:54:00Z,16.67,216.6,2.817,64,7
2009-02-02T02:24:00Z,2.94,111.1,2.759,66,6.95
2009-02-02T02:54:00Z,3.13,102.7,2.817,67,6.95
2009-02-02T03:24:00Z,2.94,104.1,2.721,57,7
2009-02-02T03:54:00Z,3.03,108.3,2.74,52,6.95
2009-02-02T04:24:00Z,3.13,101.3,2.899,49,7.05
2009-02-02T04:54:00Z,15.38,237.7,2.963,42,6.9
2009-02-02T05:24:00Z,14.29,234.8,3.252,36,6.8
2009-02-02T05:54:00Z,13.33,220.8,3.448,32,6.8
2009-02-02T06:24:00Z,14.29,218,3.738,29,6.7
2009-02-02T06:54:00Z,13.33,209.5,4.444,28,6.65
2009-02-02T07:24:00Z,14.29,232,4.878,30,6.65
2009-02-02T07:54:00Z,15.38,223.6,5.063,28,6.7
2009-02-02T08:24:00Z,14.29,230.6,5.333,31,6.65
2009-02-02T08:54:00Z,14.29,226.4,4.545,29,6.7
2009-02-02T09:24:00Z,13.33,232,4.04,30,6.7
2009-02-02T09:54:00Z,14.29,223.6,3.39,31,6.7
2009-02-02T10:24:00Z,15.38,227.8,3.008,31,6.75
2009-02-02T10:54:00Z,15.38,223.6,2.985,31,6.75
2009-02-02T11:24:00Z,14.29,218,2.797,33,6.8
2009-02-02T11:54:00Z,14.29,227.8,2.817,33,6.85
2009-02-02T12:24:00Z,15.38,218,2.632,35,6.85
2009-02-02T12:54:00Z,15.38,232,2.597,33,6.8
2009-02-02T13:24:00Z,13.33,234.8,2.516,32,6.85
2009-02-02T13:54:00Z,14.29,227.8,2.516,34,6.85
2009-02-02T14:24:00Z,14.29,232,2.381,36,6.9
2009-02-02T14:54:00Z,14.29,222.2,2.41,35,6.9
2009-02-02T15:24:00Z,2.5,104.1,2.469,35,6.95
2009-02-02T15:54:00Z,12.5,234.8,2.548,33,6.95
2009-02-02T16:24:00Z,14.29,232,2.532,32,6.9
2009-02-02T16:54:00Z,13.33,233.4,2.721,29,6.9
2009-02-02T17:24:00Z,13.33,229.2,2.721,26,6.85
2009-02-02T17:54:00Z,13.33,233.4,3.008,24,6.75
2009-02-02T18:24:00Z,13.33,243.3,2.759,25,6.75
2009-02-02T18:54:00Z,13.33,237.7,2.778,23,6.7
2009-02-02T19:24:00Z,13.33,230.6,2.878,22,6.7
2009-02-02T19:54:00Z,12.5,233.4,3.2,21,6.65
2009-02-02T20:24:00Z,12.5,233.4,2.92,23,6.7
2009-02-02T20:54:00Z,13.33,223.6,2.548,24,6.7
2009-02-02T21:24:00Z,13.33,226.4,2.74,23,6.7
2009-02-02T21:54:00Z,13.33,237.7,2.837,22,6.7
2009-02-02T22:24:00Z,12.5,239.1,2.92,23,6.7
2009-02-02T22:54:00Z,13.33,236.3,3.571,22,6.7
2009-02-02T23:24:00Z,13.33,237.7,3.252,20,6.65
2009-02-02T23:54:00Z,12.5,232,4.494,18,6.65
2009-02-03T00:24:00Z,13.33,239.1,2.963,20,6.7
2009-02-03T00:54:00Z,13.33,229.2,3.008,21,6.7
2009-02-03T01:24:00Z,12.5,226.4,2.878,21,6.65
2009-02-03T01:54:00Z,12.5,247.5,2.899,21,6.7
2009-02-03T02:24:00Z,11.76,232,2.5,25,6.65
2009-02-03T02:54:00Z,13.33,234.8,2.581,26,6.65
2009-02-03T03:24:00Z,12.5,225,2.92,22,6.65
2009-02-03T03:54:00Z,11.76,248.9,3.175,20,6.65
2009-02-03T04:24:00Z,12.5,226.4,2.439,24,6.65
2009-02-03T04:54:00Z,12.5,219.4,2.353,24,6.65
2009-02-03T05:24:00Z,1.75,5.6,2.174,23,6.65
2009-02-03T05:54:00Z,1.72,355.8,2.424,22,6.65
2009-02-03T06:24:00Z,1.72,1.4,2.235,21,6.65
2009-02-03T06:54:00Z,1.79,357.2,2.353,20,6.65
2009-02-03T07:24:00Z,1.75,4.2,2.26,21,6.65
2009-02-03T07:54:00Z,12.5,215.2,2.339,23,6.7
2009-02-03T08:24:00Z,12.5,239.1,2.312,24,6.65
2009-02-03T08:54:00Z,11.76,233.4,2.532,22,6.65
2009-02-03T09:24:00Z,1.75,36.6,2.247,24,6.65
2009-02-03T09:54:00Z,11.76,226.4,2.339,24,6.65
2009-02-03T10:24:00Z,12.5,230.6,2.26,28,6.65
2009-02-03T10:54:00Z,1.96,50.6,2.26,28,6.65
2009-02-03T11:24:00Z,1.79,36.6,2.198,29,6.65
2009-02-03T11:54:00Z,1.79,40.8,2.162,27,6.65
2009-02-03T12:24:00Z,1.89,57.7,2.139,26,6.65
2009-02-03T12:54:00Z,1.89,60.5,2.151,29,6.65
2009-02-03T13:24:00Z,12.5,218,2.395,33,6.7
2009-02-03T13:54:00Z,2.5,106.9,2.395,37,6.7
2009-02-03T14:24:00Z,2.7,99.8,2.454,42,6.7
2009-02-03T14:54:00Z,3.03,99.8,2.5,46,6.7
2009-02-03T15:24:00Z,2.86,97,2.597,51,6.7
2009-02-03T15:54:00Z,2.94,97,2.614,49,6.75
2009-02-03T16:24:00Z,2.86,97,2.5,42,6.75
2009-02-03T16:54:00Z,2.94,105.5,2.564,40,6.7
2009-02-03T17:24:00Z,2.86,109.7,2.532,35,6.7
2009-02-03T17:54:00Z,2.7,108.3,2.532,30,6.75
2009-02-03T18:24:00Z,2.63,111.1,2.597,26,6.7
2009-02-03T18:54:00Z,2.56,112.5,2.685,22,6.75
2009-02-03T19:24:00Z,11.76,229.2,2.649,21,6.75
2009-02-03T19:54:00Z,10.53,237.7,2.649,21,6.75
2009-02-03T20:24:00Z,1.79,40.8,2.312,23,6.75
2009-02-03T20:54:00Z,11.11,220.8,2.667,18,6.7
2009-02-03T21:24:00Z,11.11,236.3,2.353,23,6.7
2009-02-03T21:54:00Z,20,233.4,2.564,22,6.7
2009-02-03T22:24:00Z,20,218,2.532,23,6.7
2009-02-03T22:54:00Z,20,216.6,2.454,28,6.7
2009-02-03T23:24:00Z,2.7,102.7,2.564,34,6.75
2009-02-03T23:54:00Z,20,226.4,2.778,42,6.7
2009-02-04T00:24:00Z,18.18,225,2.985,35,6.65
2009-02-04T00:54:00Z,18.18,229.2,2.985,34,6.65
2009-02-04T01:24:00Z,18.18,230.6,2.632,36,6.6
2009-02-04T01:54:00Z,20,236.3,2.548,41,6.6
2009-02-04T02:24:00Z,18.18,206.7,2.649,48,6.6
2009-02-04T02:54:00Z,20,229.2,2.721,55,6.6
2009-02-04T03:24:00Z,2.86,98.4,2.817,54,6.6
2009-02-04T03:54:00Z,18.18,232,2.817,53,6.6
2009-02-04T04:24:00Z,2.94,105.5,2.74,53,6.6
2009-02-04T04:54:00Z,18.18,239.1,2.985,55,6.6
2009-02-04T05:24:00Z,16.67,230.6,2.878,57,6.6
2009-02-04T05:54:00Z,16.67,233.4,2.899,58,6.6
2009-02-04T06:24:00Z,3.13,102.7,2.941,60,6.55
2009-02-04T06:54:00Z,3.03,97,2.941,62,6.55
2009-02-04T07:24:00Z,18.18,227.8,3.053,65,6.55
2009-02-04T07:54:00Z,16.67,237.7,3.03,66,6.55
2009-02-04T08:24:00Z,3.45,105.5,3.101,72,6.6
2009-02-04T08:54:00Z,16.67,230.6,3.15,76,6.7
2009-02-04T09:24:00Z,3.7,102.7,3.279,82,6.7
2009-02-04T09:54:00Z,18.18,234.8,3.333,74,6.7
2009-02-04T10:24:00Z,3.45,106.9,3.361,80,6.7
2009-02-04T10:54:00Z,3.7,102.7,3.226,75,6.7
2009-02-04T11:24:00Z,18.18,225,3.252,75,6.65
2009-02-04T11:54:00Z,18.18,234.8,3.125,62,6.6
2009-02-04T12:24:00Z,18.18,232,3.15,62,6.6
2009-02-04T12:54:00Z,18.18,220.8,3.2,63,6.6
2009-02-04T13:24:00Z,18.18,227.8,3.053,62,6.6
2009-02-04T13:54:00Z,18.18,230.6,3.053,55,6.6
2009-02-04T14:24:00Z,18.18,223.6,3.03,54,6.6
2009-02-04T14:54:00Z,16.67,226.4,3.101,53,6.6
2009-02-04T15:24:00Z,18.18,220.8,3.175,50,6.6
2009-02-04T15:54:00Z,16.67,233.4,2.963,47,6.6
2009-02-04T16:24:00Z,18.18,223.6,3.15,43,6.6
2009-02-04T16:54:00Z,18.18,229.2,3.67,37,6.6
2009-02-04T17:24:00Z,18.18,229.2,3.846,37,6.6
2009-02-04T17:54:00Z,16.67,229.2,3.922,37,6.6
2009-02-04T18:24:00Z,16.67,227.8,4.211,37,6.55
2009-02-04T18:54:00Z,15.38,227.8,4.878,36,6.55
2009-02-04T19:24:00Z,16.67,229.2,4.938,33,6.5
2009-02-04T19:54:00Z,16.67,230.6,5.797,33,6.45
2009-02-04T20:24:00Z,16.67,225,5.882,32,6.45
2009-02-04T20:54:00Z,18.18,225,6.349,35,6.4
2009-02-04T21:24:00Z,16.67,233.4,6.25,34,6.4
2009-02-04T21:54:00Z,16.67,226.4,6.667,36,6.35
2009-02-04T22:24:00Z,18.18,216.6,6.154,33,6.35
2009-02-04T22:54:00Z,16.67,223.6,6.78,36,6.35
2009-02-04T23:24:00Z,16.67,227.8,6.557,35,6.35
2009-02-04T23:54:00Z,16.67,227.8,4.878,38,6.4
2009-02-05T00:24:00Z,16.67,230.6,2.92,39,6.4
2009-02-05T00:54:00Z,18.18,233.4,3.101,40,6.4
2009-02-05T01:24:00Z,18.18,226.4,2.857,43,6.45
2009-02-05T01:54:00Z,16.67,225,2.685,43,6.45
2009-02-05T02:24:00Z,16.67,223.6,2.857,39,6.45
2009-02-05T02:54:00Z,15.38,227.8,2.632,42,6.45
2009-02-05T03:24:00Z,16.67,233.4,2.685,46,6.45
2009-02-05T03:54:00Z,15.38,236.3,2.667,44,6.5
2009-02-05T04:24:00Z,18.18,226.4,2.581,48,6.5
2009-02-05T04:54:00Z,16.67,225,2.548,48,6.5
2009-02-05T05:24:00Z,16.67,234.8,2.797,37,6.45
2009-02-05T05:54:00Z,15.38,239.1,3.2,31,6.45
2009-02-05T06:24:00Z,16.67,227.8,2.778,44,6.45
2009-02-05T06:54:00Z,16.67,247.5,2.548,39,6.5
2009-02-05T07:24:00Z,15.38,232,2.963,35,6.45
2009-02-05T07:54:00Z,16.67,230.6,3.509,31,6.45
2009-02-05T08:24:00Z,16.67,226.4,3.604,30,6.4
2009-02-05T08:54:00Z,15.38,229.2,3.571,32,6.4
2009-02-05T09:24:00Z,15.38,216.6,4.348,30,6.4
2009-02-05T09:54:00Z,16.67,220.8,5.195,28,6.4
2009-02-05T10:24:00Z,15.38,229.2,5.333,29,6.4
2009-02-05T10:54:00Z,15.38,239.1,4.819,29,6.45
2009-02-05T11:24:00Z,15.38,237.7,4.762,34,6.45
2009-02-05T11:54:00Z,15.38,250.3,3.2,34,6.4
2009-02-05T12:24:00Z,15.38,232,2.632,42,6.4
2009-02-05T12:54:00Z,15.38,208.1,2.614,44,6.45
2009-02-05T13:24:00Z,15.38,223.6,2.649,43,6.45
2009-02-05T13:54:00Z,1.96,358.6,2.532,40,6.45
2009-02-05T14:24:00Z,15.38,223.6,2.667,39,6.45
2009-02-05T14:54:00Z,16.67,219.4,2.721,35,6.5
2009-02-05T15:24:00Z,15.38,226.4,2.703,35,6.5
2009-02-05T15:54:00Z,15.38,229.2,2.548,41,6.5
2009-02-05T16:24:00Z,15.38,219.4,2.685,35,6.5
2009-02-05T16:54:00Z,15.38,220.8,2.92,32,6.5
2009-02-05T17:24:00Z,15.38,222.2,2.857,33,6.5
2009-02-05T17:54:00Z,14.29,247.5,3.571,28,6.5
2009-02-05T18:24:00Z,14.29,236.3,4,26,6.45
2009-02-05T18:54:00Z,14.29,239.1,3.738,27,6.5
2009-02-05T19:24:00Z,14.29,222.2,3.03,29,6.45
2009-02-05T19:54:00Z,14.29,227.8,3.448,28,6.45
2009-02-05T20:24:00Z,13.33,244.7,3.053,27,6.45
2009-02-05T20:54:00Z,14.29,225,3.54,28,6.45
2009-02-05T21:24:00Z,13.33,222.2,2.963,29,6.5
2009-02-05T21:54:00Z,14.29,232,5.405,26,6.5
2009-02-05T22:24:00Z,13.33,223.6,6.25,25,6.5
2009-02-05T22:54:00Z,14.29,227.8,5.195,25,6.4
2009-02-05T23:24:00Z,13.33,230.6,2.649,35,6.45
2009-02-05T23:54:00Z,14.29,240.5,4.494,25,6.45
2009-02-06T00:24:00Z,13.33,241.9,6.061,25,6.45
2009-02-06T00:54:00Z,14.29,216.6,4.348,28,6.45
2009-02-06T01:24:00Z,14.29,213.8,3.96,29,6.5
2009-02-06T01:54:00Z,14.29,222.2,3.448,35,6.45
2009-02-06T02:24:00Z,14.29,227.8,3.604,32,6.55
2009-02-06T02:54:00Z,14.29,230.6,4.651,30,6.5
2009-02-06T03:24:00Z,13.33,227.8,5.263,30,6.5
2009-02-06T03:54:00Z,14.29,220.8,5.063,27,6.45
2009-02-06T04:24:00Z,12.5,222.2,4.598,28,6.45
2009-02-06T04:54:00Z,13.33,229.2,4.348,28,6.45
2009-02-06T05:24:00Z,13.33,233.4,4.444,27,6.45
2009-02-06T05:54:00Z,13.33,230.6,4.255,31,6.5
2009-02-06T06:24:00Z,13.33,227.8,3.96,28,6.45
2009-02-06T06:54:00Z,12.5,233.4,4.444,28,6.45
2009-02-06T07:24:00Z,13.33,233.4,3.571,31,6.45
2009-02-06T07:54:00Z,11.11,234.8,3.361,33,6.3
2009-02-06T08:24:00Z,13.33,225,3.54,34,6.4
2009-02-06T08:54:00Z,12.5,234.8,3.883,32,6.2
2009-02-06T09:24:00Z,13.33,230.6,3.922,31,6.2
2009-02-06T09:54:00Z,12.5,232,3.54,32,6.15
2009-02-06T10:24:00Z,12.5,237.7,3.448,32,6.45
2009-02-06T10:54:00Z,13.33,240.5,3.883,34,6.4
2009-02-06T11:24:00Z,13.33,237.7,4,34,6.45
2009-02-06T11:54:00Z,12.5,223.6,3.54,34,6.35
2009-02-06T12:24:00Z,13.33,239.1,3.053,36,6.5
2009-02-06T12:54:00Z,12.5,236.3,3.571,32,6.5
2009-02-06T13:24:00Z,12.5,234.8,4.819,29,6.5
2009-02-06T13:54:00Z,13.33,244.7,5.479,29,6.55
2009-02-06T14:24:00Z,13.33,227.8,4.04,28,6.6
2009-02-06T14:54:00Z,12.5,234.8,4.545,28,6.6
2009-02-06T15:24:00Z,13.33,213.8,3.361,31,6.65
2009-02-06T15:54:00Z,13.33,223.6,6.061,27,6.55
2009-02-06T16:24:00Z,13.33,243.3,5.714,26,6.55
2009-02-06T16:54:00Z,13.33,212.3,5.479,26,6.5
2009-02-06T17:24:00Z,11.76,227.8,5.882,27,6.5
2009-02-06T17:54:00Z,11.76,229.2,6.061,29,6.5
2009-02-06T18:24:00Z,13.33,227.8,6.061,26,6.5
2009-02-06T18:54:00Z,12.5,227.8,6.154,26,6.65
2009-02-06T19:24:00Z,12.5,229.2,5.97,28,6.7
2009-02-06T19:54:00Z,12.5,233.4,5.97,28,6.75
2009-02-06T20:24:00Z,11.76,240.5,5.479,27,6.7
2009-02-06T20:54:00Z,11.76,243.3,5.333,26,6.6
2009-02-06T21:24:00Z,11.76,240.5,5.063,28,6.45
2009-02-06T21:54:00Z,12.5,241.9,4.938,27,6.4
2009-02-06T22:24:00Z,12.5,226.4,4.211,29,6.35
2009-02-06T22:54:00Z,11.76,237.7,4.082,31,6.3
2009-02-06T23:24:00Z,11.76,234.8,3.774,31,6.45
2009-02-06T23:54:00Z,10,243.3,3.922,30,6.5
2009-02-07T00:24:00Z,10.53,233.4,3.96,30,6.45
2009-02-07T00:54:00Z,12.5,227.8,4.167,32,6.4
2009-02-07T01:24:00Z,11.76,234.8,4.255,32,6.4
2009-02-07T01:54:00Z,12.5,248.9,3.81,34,6.4
2009-02-07T02:24:00Z,11.76,233.4,3.571,36,6.4
2009-02-07T02:54:00Z,11.76,237.7,3.738,35,6.4
2009-02-07T03:24:00Z,11.76,229.2,3.883,33,6.45
2009-02-07T03:54:00Z,11.76,229.2,4.082,37,6.45
2009-02-07T04:24:00Z,5.56,254.5,4.301,37,6.4
2009-02-07T04:54:00Z,10.53,229.2,4.651,35,6.3
2009-02-07T05:24:00Z,10.53,230.6,4.938,32,6.35
2009-02-07T05:54:00Z,10,220.8,4.819,31,6.4
2009-02-07T06:24:00Z,11.76,236.3,5,30,6.45
2009-02-07T06:54:00Z,10.53,233.4,5.063,29,6.45
2009-02-07T07:24:00Z,10,237.7,5.063,30,6.55
2009-02-07T07:54:00Z,11.76,230.6,4.396,29,6.65
2009-02-07T08:24:00Z,6.67,243.3,4.494,29,6.75
2009-02-07T08:54:00Z,5.88,230.6,4.494,27,6.8
2009-02-07T09:24:00Z,6.67,246.1,4.545,29,6.8
2009-02-07T09:54:00Z,11.11,230.6,4.706,30,6.85
2009-02-07T10:24:00Z,5,247.5,4.598,29,6.75
2009-02-07T10:54:00Z,5.88,250.3,4.651,28,6.6
2009-02-07T11:24:00Z,10,232,5,27,6.5
2009-02-07T11:54:00Z,9.09,233.4,4.938,26,6.55
2009-02-07T12:24:00Z,10.53,225,3.67,26,6.55
2009-02-07T12:54:00Z,10,230.6,4.545,24,6.55
2009-02-07T13:24:00Z,10.53,236.3,5,22,6.55
2009-02-07T13:54:00Z,10.53,240.5,5.333,23,6.55
2009-02-07T14:24:00Z,11.11,230.6,5.333,24,6.5
2009-02-07T14:54:00Z,10.53,239.1,5.634,25,6.5
2009-02-07T15:24:00Z,11.11,232,5.556,24,6.45
2009-02-07T15:54:00Z,10.53,234.8,5.333,25,6.4
2009-02-07T16:24:00Z,10.53,229.2,5.797,24,6.4
2009-02-07T16:54:00Z,10,232,6.154,28,6.45
2009-02-07T17:24:00Z,10,232,6.061,26,6.4
2009-02-07T17:54:00Z,9.09,230.6,5.882,26,6.45
2009-02-07T18:24:00Z,10.53,232,5.97,27,6.45
2009-02-07T18:54:00Z,10.53,229.2,5.634,25,6.45
2009-02-07T19:24:00Z,10.53,232,5.882,26,6.4
2009-02-07T19:54:00Z,8.33,237.7,5.714,27,6.45
2009-02-07T20:24:00Z,9.09,233.4,5.634,26,6.4
2009-02-07T20:54:00Z,10,239.1,5.479,27,6.35
2009-02-07T21:24:00Z,9.09,241.9,5.714,29,6.35
2009-02-07T21:54:00Z,9.09,243.3,5.479,26,6.35
2009-02-07T22:24:00Z,10,233.4,4.348,27,6.35
2009-02-07T22:54:00Z,10,240.5,3.738,28,6.3
2009-02-07T23:24:00Z,8.33,240.5,3.39,30,6.3
2009-02-07T23:54:00Z,9.09,237.7,2.92,34,6.3
2009-02-08T00:24:00Z,9.09,237.7,2.941,36,6.3
2009-02-08T00:54:00Z,9.09,243.3,2.797,37,6.35
2009-02-08T01:24:00Z,9.09,241.9,2.759,37,6.35
2009-02-08T01:54:00Z,2.56,147.7,2.759,43,6.4
2009-02-08T02:24:00Z,2.5,160.3,2.685,44,6.4
2009-02-08T02:54:00Z,2.56,161.7,2.778,49,6.4
2009-02-08T03:24:00Z,2.7,157.5,2.778,56,6.4
2009-02-08T03:54:00Z,2.94,150.5,2.817,61,6.4
2009-02-08T04:24:00Z,2.78,143.4,2.759,56,6.4
2009-02-08T04:54:00Z,2.78,149.1,2.857,65,6.4
2009-02-08T05:24:00Z,2.94,156.1,2.797,63,6.4
2009-02-08T05:54:00Z,3.13,144.8,2.857,69,6.4
2009-02-08T06:24:00Z,3.13,126.6,2.899,71,6.4
2009-02-08T06:54:00Z,3.13,116.7,2.941,70,6.4
2009-02-08T07:24:00Z,2.86,119.5,2.817,72,6.4
2009-02-08T07:54:00Z,2.78,126.6,2.797,69,6.35
2009-02-08T08:24:00Z,2.56,142,2.941,69,6.4
2009-02-08T08:54:00Z,3.57,199.7,3.101,80,6.4
